Name , lineage , region , country , division , location , Nextstrain_clade
'SouthAfrica/KRISP-K020228/2021-07-19','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','21A(Delta)'
'SouthAfrica/KRISP-K020229/2021-07-09','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020230/2021-07-09','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020233/2021-07-19','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020234/2021-07-09','AY.10','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020235/2021-07-17','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020236/2021-07-17','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020237/2021-07-13','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020239/2021-07-07','AY.5','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020240/2021-07-19','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020241/2021-07-19','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020242/2021-07-12','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020243/2021-07-08','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020245/2021-07-12','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020248/2021-07-19','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020249/2021-07-08','B.1.617.2','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020250/2021-07-19','B.1.617.2','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020251/2021-07-19','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020252/2021-07-20','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020253/2021-07-12','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020254/2021-07-14','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020257/2021-07-17','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020259/2021-07-17','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020260/2021-07-09','B.1.617.2','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020261/2021-07-14','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020262/2021-07-12','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020263/2021-07-09','B.1.617.2','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020265/2021-07-14','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020266/2021-07-15','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020268/2021-07-13','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020270/2021-07-19','B.1.617.2','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020271/2021-07-19','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020273/2021-07-17','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020274/2021-07-13','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020276/2021-07-12','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020277/2021-07-08','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020281/2021-07-17','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020283/2021-07-09','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020284/2021-07-09','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020286/2021-07-19','B.1.617.2','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020287/2021-07-17','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020289/2021-07-17','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020290/2021-07-19','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020291/2021-07-07','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020293/2021-07-19','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020294/2021-07-08','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020296/2021-07-20','B.1.617.2','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020297/2021-07-10','B.1.617.2','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020298/2021-07-08','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020299/2021-07-16','AY.10','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/KRISP-K020301/2021-07-19','AY.4','Africa','SouthAfrica','Gauteng',na,'?'
'SouthAfrica/KRISP-K020305/2021-07-09','AY.4','Africa','SouthAfrica','Gauteng',na,'?'
'SouthAfrica/KRISP-K020306/2021-07-08','AY.4','Africa','SouthAfrica','Gauteng',na,'?'
'SouthAfrica/KRISP-K020307/2021-07-12','AY.4','Africa','SouthAfrica','Gauteng',na,'?'
'SouthAfrica/KRISP-K020309/2021-07-14','AY.10','Africa','SouthAfrica','Gauteng',na,'?'
'SouthAfrica/KRISP-K020310/2021-07-13','AY.4','Africa','SouthAfrica','Gauteng',na,'?'
'SouthAfrica/KRISP-K020311/2021-07-17','AY.4','Africa','SouthAfrica','Gauteng',na,'?'
'SouthAfrica/KRISP-K020312/2021-07-12','AY.4','Africa','SouthAfrica','Gauteng',na,'?'
'SouthAfrica/KRISP-K020313/2021-07-17','AY.4','Africa','SouthAfrica','Gauteng',na,'?'
'SouthAfrica/KRISP-K020316/2021-07-03','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020317/2021-07-03','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020318/2021-07-03','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020319/2021-07-03','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020320/2021-07-04','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020321/2021-07-05','AY.10','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020322/2021-07-05','AY.10','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020323/2021-07-05','AY.10','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020324/2021-07-03','AY.10','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020325/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020326/2021-07-06','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020331/2021-07-06','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020332/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020334/2021-07-06','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020335/2021-07-05','AY.10','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020336/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020337/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020338/2021-07-09','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020339/2021-07-08','AY.10','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020340/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020341/2021-07-08','AY.10','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020342/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020344/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020345/2021-07-09','AY.10','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020346/2021-07-15','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020347/2021-07-16','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020348/2021-07-15','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020349/2021-07-15','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020351/2021-07-15','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020356/2021-07-16','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020357/2021-07-16','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020358/2021-07-11','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020361/2021-07-16','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020364/2021-07-16','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020366/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020367/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020368/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020370/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020371/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020372/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020373/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020375/2021-07-19','AY.10','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020376/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020377/2021-07-18','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020379/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020380/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020381/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020382/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020383/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020384/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020385/2021-07-19','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020386/2021-07-19','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020387/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020389/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020390/2021-07-19','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020391/2021-07-19','AY.6','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020392/2021-07-09','AY.4','Africa','SouthAfrica','KwaZulu-Natal',na,'?'
'SouthAfrica/KRISP-K020482/2021-07-18','AY.4','Africa','SouthAfrica','KwaZulu-Natal','Harrygwala','?'
'SouthAfrica/KRISP-K020484/2021-07-04','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020485/2021-07-04','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020487/2021-07-04','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020488/2021-07-04','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020489/2021-07-04','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020490/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020491/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020492/2021-07-03','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020494/2021-07-04','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020495/2021-07-04','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020496/2021-07-04','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020497/2021-07-04','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020498/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020499/2021-07-03','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020500/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020501/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020503/2021-07-05','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020504/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020505/2021-07-05','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020506/2021-07-04','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020508/2021-07-05','AY.19','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020509/2021-07-05','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020511/2021-07-05','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020517/2021-07-05','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020518/2021-07-04','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020529/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020531/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020534/2021-07-04','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020535/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020540/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020541/2021-07-04','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020550/2021-07-06','AY.10','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020551/2021-07-06','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020552/2021-07-01','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020553/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020556/2021-07-06','AY.10','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020557/2021-07-06','AY.10','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020562/2021-07-05','AY.10','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020563/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020564/2021-07-04','AY.4','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020565/2021-07-06','AY.4','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020566/2021-07-06','AY.4','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020567/2021-07-05','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020568/2021-07-04','AY.4','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020569/2021-07-05','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020570/2021-07-05','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020571/2021-07-01','AY.4','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020572/2021-07-05','AY.4','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020576/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020582/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020583/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020584/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020586/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020591/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020593/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020599/2021-07-07','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020601/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020602/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020604/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020605/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020606/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020607/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020609/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020610/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020614/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020615/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020616/2021-07-09','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020617/2021-07-07','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020619/2021-07-07','AY.4','Africa','SouthAfrica','KwaZulu-Natal','Zululand','?'
'SouthAfrica/KRISP-K020622/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','Zululand','?'
'SouthAfrica/KRISP-K020623/2021-07-07','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020627/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','Zululand','?'
'SouthAfrica/KRISP-K020628/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','Zululand','?'
'SouthAfrica/KRISP-K020629/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','Zululand','?'
'SouthAfrica/KRISP-K020630/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','Zululand','?'
'SouthAfrica/KRISP-K020632/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020634/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','Zululand','?'
'SouthAfrica/KRISP-K020637/2021-07-07','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020638/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020640/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020643/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020644/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','Zululand','?'
'SouthAfrica/KRISP-K020645/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020660/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020698/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020699/2021-07-08','AY.19','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020700/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020701/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020702/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020703/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020704/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020705/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020706/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020707/2021-07-08','B.1.617.2','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020708/2021-07-08','AY.4','Africa','SouthAfrica','KwaZulu-Natal','Ilembe','?'
'SouthAfrica/KRISP-K020713/2021-07-10','AY.4','Africa','SouthAfrica','KwaZulu-Natal','Zululand','?'
'SouthAfrica/KRISP-K020716/2021-07-10','AY.10','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020717/2021-07-10','AY.10','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020718/2021-07-10','AY.10','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020719/2021-07-10','AY.10','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020720/2021-07-10','AY.10','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
'SouthAfrica/KRISP-K020730/2021-07-11','AY.19','Africa','SouthAfrica','KwaZulu-Natal','KingCetshwayo','?'
